instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_daily,atemp_daily,hum_daily,windspeed_daily,casual_daily,registered_daily,cnt_daily,day_name,year_month,casual_hourly,registered_hourly,cnt_hourly,temp_hourly,atemp_hourly,hum_hourly,windspeed_hourly
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611.0,5592.0,6203.0,Thursday,2012-09,611,5488.440000000002,6124.440000000002,0.6966666666666667,0.6553291666666666,0.8104166666666667,0.14242083333333333
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045.0,6459.0,7504.0,Friday,2012-09,1045,6459.0,7494.220000000001,0.7033333333333333,0.6572041666666667,0.7362500000000001,0.17164583333333336
617,2012-09-08,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557.0,4419.0,5976.0,Saturday,2012-09,1537,4419.0,5976.0,0.6591666666666667,0.6111208333333333,0.7991666666666667,0.28110416666666665
618,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570.0,5657.0,8163.700000000001,Sunday,2012-09,2519,5657.0,8227.0,0.61,0.578925,0.5475,0.22449583333333334
619,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118.0,6407.0,7525.0,Monday,2012-09,1118,6204.440000000002,7250.440000000002,0.5833333333333334,0.5656541666666667,0.50375,0.2587125
620,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070.0,6697.0,7767.0,Tuesday,2012-09,1070,6523.6600000000035,7484.440000000002,0.5775,0.5542916666666666,0.52,0.09205416666666666
621,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,1050.0,6787.3,7870.0,Wednesday,2012-09,1050,6493.6600000000035,7532.440000000002,0.5991666666666667,0.570075,0.5770833333333333,0.13184583333333333
622,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827208,1054.0,6750.0,7804.0,Thursday,2012-09,1054,6591.6600000000035,7632.440000000002,0.6124999999999999,0.5795583333333333,0.6370833333333333,0.08272083333333334
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379.0,6630.0,8009.0,Friday,2012-09,1379,6556.440000000002,7871.440000000002,0.6333333333333334,0.5940833333333333,0.6725,0.10386250000000001
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,2930.600000000005,5554.0,8163.700000000001,Saturday,2012-09,2704,5554.0,8713.220000000001,0.6083333333333333,0.5858666666666666,0.5016666666666666,0.24752083333333333
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166.0,5167.0,7333.0,Sunday,2012-09,2166,5167.0,7333.0,0.58,0.563125,0.57,0.09018333333333334
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022.0,5847.0,6869.0,Monday,2012-09,1022,5797.440000000002,6809.220000000001,0.5808333333333333,0.5530499999999999,0.7345833333333333,0.15174166666666666
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371.0,3702.0,4073.0,Tuesday,2012-09,371,3702.0,4073.0,0.6233333333333334,0.5650666666666667,0.8725,0.3575875
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788.0,6787.3,7591.0,Wednesday,2012-09,788,6523.6600000000035,7362.6600000000035,0.5525,0.5404041666666667,0.5366666666666667,0.215175
629,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,939.0,6781.0,7720.0,Thursday,2012-09,939,6466.6600000000035,7400.6600000000035,0.5466666666666667,0.5321916666666667,0.6183333333333333,0.11816666666666666
630,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,1250.0,6787.3,8163.700000000001,Friday,2012-09,1250,6850.440000000002,8080.440000000002,0.5991666666666667,0.5719708333333333,0.6687500000000001,0.15422916666666667
631,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,2512.0,5883.0,8163.700000000001,Saturday,2012-09,2389,5883.0,8395.0,0.65,0.6104875,0.6466666666666666,0.28358333333333335
632,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454.0,5453.0,7907.0,Sunday,2012-09,2362,5453.0,7907.0,0.5291666666666667,0.5189333333333334,0.46708333333333335,0.22325833333333334
633,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001.0,6435.0,7436.0,Monday,2012-09,1001,6246.6600000000035,7249.440000000002,0.5141666666666667,0.5025125,0.49291666666666667,0.14240416666666667
634,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845.0,6693.0,7538.0,Tuesday,2012-09,845,6408.6600000000035,7290.6600000000035,0.5499999999999999,0.5441791666666667,0.57,0.23632083333333334
635,2012-09-26,4,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787.0,6787.3,7733.0,Wednesday,2012-09,787,6544.6600000000035,7404.6600000000035,0.635,0.5966125,0.6308333333333334,0.24439999999999998
636,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751.0,6642.0,7393.0,Thursday,2012-09,751,6325.6600000000035,7141.6600000000035,0.65,0.607975,0.6908333333333333,0.13434166666666666
637,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045.0,6370.0,7415.0,Friday,2012-09,1045,6362.220000000001,7389.220000000001,0.6191666666666666,0.5858625,0.69,0.16417916666666665
638,2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,2589.0,5966.0,8163.700000000001,Saturday,2012-09,2445,5966.0,8555.0,0.5425,0.5302958333333333,0.5429166666666667,0.2276041666666667
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015.0,4874.0,6889.0,Sunday,2012-09,2015,4874.0,6889.0,0.5266666666666667,0.5176625,0.5833333333333334,0.13495833333333332
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763.0,6015.0,6778.0,Monday,2012-10,763,5878.440000000002,6702.440000000002,0.5208333333333334,0.512,0.6491666666666667,0.09080416666666667
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315.0,4324.0,4639.0,Tuesday,2012-10,315,4324.0,4639.0,0.5908333333333333,0.5423333333333333,0.8716666666666666,0.104475
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728.0,6787.3,7572.0,Wednesday,2012-10,728,6571.6600000000035,7382.6600000000035,0.6575,0.5991333333333333,0.7937500000000001,0.06654583333333333
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891.0,6437.0,7328.0,Thursday,2012-10,891,6222.6600000000035,7104.440000000002,0.6575,0.607975,0.7229166666666668,0.11754583333333334
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516.0,6640.0,8156.0,Friday,2012-10,1516,6547.440000000002,8035.440000000002,0.615,0.5801875,0.6275000000000001,0.10635
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,2930.600000000005,4934.0,7965.0,Saturday,2012-10,2648,4934.0,7965.0,0.5541666666666667,0.5385208333333333,0.6641666666666667,0.268025
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781.0,2729.0,3510.0,Sunday,2012-10,781,2729.0,3510.0,0.41583333333333333,0.4198125,0.7083333333333334,0.1411625
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874.0,4604.0,5478.0,Monday,2012-10,874,4604.0,5478.0,0.3833333333333333,0.38760833333333333,0.7095833333333333,0.18967916666666665
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601.0,5791.0,6392.0,Tuesday,2012-10,601,5698.440000000002,6366.440000000002,0.4466666666666667,0.43811249999999996,0.7616666666666667,0.1903
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780.0,6787.3,7691.0,Wednesday,2012-10,780,6558.6600000000035,7406.6600000000035,0.5141666666666667,0.5031416666666667,0.6308333333333334,0.18782083333333333
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834.0,6736.0,7570.0,Thursday,2012-10,834,6624.440000000002,7509.440000000002,0.435,0.4311666666666667,0.4633333333333333,0.18159583333333332
651,2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060.0,6222.0,7282.0,Friday,2012-10,1060,6203.440000000002,7227.220000000001,0.4375,0.43307083333333335,0.5391666666666667,0.23509166666666667
652,2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,2252.0,4857.0,7109.0,Saturday,2012-10,2184,4857.0,7109.0,0.3933333333333333,0.39139583333333333,0.4945833333333333,0.14614166666666667
653,2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080.0,4559.0,6639.0,Sunday,2012-10,2071,4559.0,6639.0,0.5216666666666666,0.5082041666666667,0.6404166666666666,0.2786125
654,2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760.0,5115.0,5875.0,Monday,2012-10,760,5101.220000000001,5875.0,0.5616666666666666,0.53915,0.7075,0.2960375
655,2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922.0,6612.0,7534.0,Tuesday,2012-10,922,6303.6600000000035,7264.6600000000035,0.4683333333333333,0.46084583333333334,0.5583333333333333,0.18222083333333336
656,2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979.0,6482.0,7461.0,Wednesday,2012-10,979,6240.6600000000035,7218.6600000000035,0.4558333333333333,0.45010833333333333,0.6929166666666666,0.10137083333333334
657,2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008.0,6501.0,7509.0,Thursday,2012-10,1008,6287.6600000000035,7343.6600000000035,0.5225000000000001,0.512625,0.7283333333333334,0.2369375
658,2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753.0,4671.0,5424.0,Friday,2012-10,753,4671.0,5424.0,0.5633333333333334,0.5378958333333334,0.815,0.13495416666666668
659,2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2806.0,5284.0,8090.0,Saturday,2012-10,2391,5284.0,8090.0,0.4841666666666667,0.47284166666666666,0.5729166666666666,0.1175375
660,2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,2132.0,4692.0,6824.0,Sunday,2012-10,2129,4692.0,6824.0,0.46416666666666667,0.45642916666666666,0.51,0.16605416666666667
661,2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.0814833,830.0,6228.0,7058.0,Monday,2012-10,830,6062.440000000002,6914.440000000002,0.4875,0.48294166666666666,0.5683333333333334,0.08148333333333334
662,2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,841.0,6625.0,7466.0,Tuesday,2012-10,841,6356.6600000000035,7267.440000000002,0.5441666666666667,0.5303041666666667,0.6416666666666667,0.09454583333333333
663,2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727792,795.0,6787.3,7693.0,Wednesday,2012-10,795,6547.6600000000035,7417.6600000000035,0.5875,0.5587208333333333,0.63625,0.07277916666666666
664,2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,875.0,6484.0,7359.0,Thursday,2012-10,875,6329.6600000000035,7228.440000000002,0.55,0.5296875,0.8004166666666667,0.124375
665,2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,1182.0,6262.0,7444.0,Friday,2012-10,1182,6247.220000000001,7409.220000000001,0.5458333333333333,0.5227499999999999,0.8070833333333334,0.13246666666666668
666,2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,2643.0,5209.0,7852.0,Saturday,2012-10,2369,5209.0,7852.0,0.53,0.5151333333333333,0.7200000000000001,0.23569166666666666
667,2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,998.0,3461.0,4459.0,Sunday,2012-10,998,3461.0,4459.0,0.4775,0.4677708333333333,0.6945833333333332,0.39800833333333335
668,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,38.9,574.2,689.6,Monday,2012-10,2,20.0,22.0,0.44,0.4394,0.88,0.3582
669,2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.213009,87.0,1009.0,1096.0,Tuesday,2012-10,87,1009.0,1096.0,0.3181818181818182,0.3099090909090909,0.8254545454545454,0.21300909090909093
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419.0,5147.0,5566.0,Wednesday,2012-10,419,5147.0,5566.0,0.3575,0.3611,0.6666666666666666,0.16666666666666666
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466.0,5520.0,5986.0,Thursday,2012-11,466,5520.0,5986.0,0.3658333333333333,0.36994166666666667,0.5816666666666667,0.15734583333333332
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618.0,5229.0,5847.0,Friday,2012-11,618,5229.0,5847.0,0.355,0.35604166666666665,0.5220833333333333,0.266175
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029.0,4109.0,5138.0,Saturday,2012-11,1029,4109.0,5138.0,0.3433333333333333,0.32384583333333333,0.49124999999999996,0.27052916666666665
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201.0,3906.0,5107.0,Sunday,2012-11,1201,3906.0,5107.0,0.32583333333333336,0.3295375,0.5329166666666667,0.17910833333333334
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378.0,4881.0,5259.0,Monday,2012-11,378,4881.0,5259.0,0.31916666666666665,0.308075,0.4941666666666667,0.236325
676,2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,466.0,5220.0,5686.0,Tuesday,2012-11,466,5220.0,5686.0,0.2808333333333333,0.2815666666666667,0.5670833333333333,0.1735125
677,2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,326.0,4709.0,5035.0,Wednesday,2012-11,326,4709.0,5035.0,0.29583333333333334,0.2746208333333333,0.5475,0.30410833333333337
678,2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,340.0,4975.0,5315.0,Thursday,2012-11,340,4975.0,5315.0,0.3521739130434782,0.3418913043478261,0.3334782608695652,0.34783478260869566
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,709.0,5283.0,5992.0,Friday,2012-11,709,5283.0,5992.0,0.36166666666666664,0.35541249999999996,0.5408333333333334,0.21455833333333332
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,2090.0,4446.0,6536.0,Saturday,2012-11,2004,4446.0,6536.0,0.38916666666666666,0.3939375,0.6454166666666666,0.05784583333333334
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,2290.0,4562.0,6852.0,Sunday,2012-11,2132,4562.0,6852.0,0.42083333333333334,0.4217125,0.6591666666666667,0.1275
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097.0,5172.0,6269.0,Monday,2012-11,1097,5172.0,6269.0,0.48500000000000004,0.4753833333333333,0.7416666666666667,0.17351666666666665
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327.0,3767.0,4094.0,Tuesday,2012-11,327,3767.0,4094.0,0.3433333333333333,0.323225,0.6629166666666667,0.3420458333333333
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373.0,5122.0,5495.0,Wednesday,2012-11,373,5122.0,5496.0,0.2891666666666667,0.2815625,0.5520833333333334,0.19962500000000002
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,320.0,5125.0,5445.0,Thursday,2012-11,320,5125.0,5445.0,0.32166666666666666,0.3244916666666667,0.6204166666666667,0.1529875
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484.0,5214.0,5698.0,Friday,2012-11,484,5214.0,5698.0,0.345,0.3472041666666667,0.5245833333333333,0.17102499999999998
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313.0,4316.0,5629.0,Saturday,2012-11,1313,4316.0,5629.0,0.325,0.3263833333333333,0.5454166666666667,0.1797291666666667
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,922.0,3747.0,4669.0,Sunday,2012-11,922,3747.0,4669.0,0.3425,0.33774583333333336,0.6929166666666666,0.2276125
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449.0,5050.0,5499.0,Monday,2012-11,449,5050.0,5499.0,0.38083333333333336,0.3756208333333333,0.6233333333333334,0.23506666666666665
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,534.0,5100.0,5634.0,Tuesday,2012-11,534,5100.0,5634.0,0.3741666666666667,0.38066666666666665,0.685,0.082725
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615.0,4531.0,5146.0,Wednesday,2012-11,615,4531.0,5146.0,0.35333333333333333,0.36489166666666667,0.61375,0.10324583333333333
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,955.0,1470.0,2425.0,Thursday,2012-11,955,1470.0,2425.0,0.34,0.3503708333333333,0.5804166666666667,0.05287083333333333
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,1603.0,2307.0,3910.0,Friday,2012-11,1603,2308.0,3911.0,0.36833333333333335,0.37877916666666667,0.56875,0.14802083333333335
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,532.0,1745.0,2277.0,Saturday,2012-11,532,1745.0,2277.0,0.2783333333333333,0.24874166666666667,0.4045833333333333,0.3768708333333333
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309.0,2115.0,2424.0,Sunday,2012-11,309,2115.0,2424.0,0.24583333333333335,0.25758333333333333,0.4683333333333333,0.1505
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,337.0,4750.0,5087.0,Monday,2012-11,337,4750.0,5087.0,0.31333333333333335,0.3390041666666667,0.5354166666666667,0.04665
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123.0,3836.0,3959.0,Tuesday,2012-11,123,3836.0,3959.0,0.2916666666666667,0.2815583333333333,0.7866666666666666,0.2375625
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,198.0,5062.0,5260.0,Wednesday,2012-11,198,5062.0,5261.0,0.2966666666666667,0.2897625,0.50625,0.21082083333333335
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,243.0,5080.0,5323.0,Thursday,2012-11,243,5080.0,5323.0,0.2808695652173913,0.2984217391304348,0.5556521739130434,0.11552173913043479
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,362.0,5306.0,5668.0,Friday,2012-11,362,5296.220000000001,5668.0,0.29833333333333334,0.3238666666666667,0.6495833333333333,0.05847083333333333
701,2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042,951.0,4240.0,5191.0,Saturday,2012-12,951,4240.0,5191.0,0.29833333333333334,0.31690416666666665,0.8066666666666666,0.05970416666666667
702,2012-12-02,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,892.0,3757.0,4649.0,Sunday,2012-12,892,3757.0,4649.0,0.3475,0.35920833333333335,0.8233333333333334,0.12437916666666667
703,2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208,555.0,5679.0,6234.0,Monday,2012-12,555,5666.220000000001,6234.0,0.45249999999999996,0.45579583333333334,0.7675000000000001,0.08272083333333334
704,2012-12-04,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,551.0,6055.0,6606.0,Tuesday,2012-12,551,6053.440000000002,6606.0,0.47583333333333333,0.4690541666666667,0.73375,0.17412916666666667
705,2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,331.0,5398.0,5729.0,Wednesday,2012-12,331,5360.220000000001,5729.0,0.4383333333333333,0.42801249999999996,0.48500000000000004,0.32402083333333337
706,2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,340.0,5035.0,5375.0,Thursday,2012-12,340,5035.0,5375.0,0.2558333333333333,0.2582041666666667,0.50875,0.17475416666666665
707,2012-12-07,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,349.0,4659.0,5008.0,Friday,2012-12,349,4659.0,5008.0,0.32083333333333336,0.3219583333333333,0.7641666666666667,0.1306
708,2012-12-08,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,1153.0,4429.0,5582.0,Saturday,2012-12,1153,4429.0,5582.0,0.38166666666666665,0.38950833333333335,0.91125,0.10137916666666667
709,2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,441.0,2787.0,3228.0,Sunday,2012-12,441,2787.0,3228.0,0.3841666666666667,0.39014583333333336,0.9054166666666666,0.157975
710,2012-12-10,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,329.0,4841.0,5170.0,Monday,2012-12,329,4841.0,5170.0,0.43583333333333335,0.435575,0.9249999999999999,0.19030833333333333
711,2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296037,282.0,5219.0,5501.0,Tuesday,2012-12,282,5210.220000000001,5502.0,0.35333333333333333,0.33836249999999995,0.5966666666666667,0.2960375
712,2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,310.0,5009.0,5319.0,Wednesday,2012-12,310,5009.0,5319.0,0.29750000000000004,0.2973375,0.5383333333333333,0.16293749999999999
713,2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,425.0,5107.0,5532.0,Thursday,2012-12,425,5107.0,5532.0,0.29583333333333334,0.2941875,0.48583333333333334,0.17412916666666667
714,2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.131229,429.0,5182.0,5611.0,Friday,2012-12,429,5182.0,5611.0,0.2816666666666667,0.2941916666666667,0.6429166666666667,0.13122916666666667
715,2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,767.0,4280.0,5047.0,Saturday,2012-12,767,4280.0,5047.0,0.32416666666666666,0.3383833333333333,0.6504166666666666,0.10635
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538.0,3248.0,3786.0,Sunday,2012-12,538,3248.0,3786.0,0.3625,0.3699375,0.83875,0.10074166666666667
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212.0,4373.0,4585.0,Monday,2012-12,212,4373.0,4585.0,0.3933333333333333,0.40149999999999997,0.9070833333333334,0.09825833333333334
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433.0,5124.0,5557.0,Tuesday,2012-12,433,5124.0,5557.0,0.41083333333333333,0.40970833333333334,0.66625,0.22140416666666665
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333.0,4934.0,5267.0,Wednesday,2012-12,333,4934.0,5267.0,0.3325,0.3421625,0.6254166666666666,0.18409166666666665
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314.0,3814.0,4128.0,Thursday,2012-12,314,3814.0,4128.0,0.33,0.33521666666666666,0.6679166666666667,0.1324625
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221.0,3402.0,3623.0,Friday,2012-12,221,3402.0,3623.0,0.32666666666666666,0.3017666666666667,0.5566666666666666,0.37438333333333335
722,2012-12-22,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,205.0,1544.0,1749.0,Saturday,2012-12,205,1544.0,1749.0,0.2658333333333333,0.23611250000000003,0.44125,0.4073458333333333
723,2012-12-23,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.133083,408.0,1379.0,1787.0,Sunday,2012-12,408,1379.0,1787.0,0.24583333333333335,0.2594708333333333,0.5154166666666666,0.13308333333333333
724,2012-12-24,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772304,174.0,746.0,920.0,Monday,2012-12,174,746.0,920.0,0.23130434782608697,0.2589,0.7913043478260869,0.0772304347826087
725,2012-12-25,1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168726,440.0,574.2,1013.0,Tuesday,2012-12,440,573.0,1014.0,0.29130434782608694,0.2944652173913043,0.7347826086956522,0.16872608695652175
726,2012-12-26,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,38.9,574.2,689.6,Wednesday,2012-12,9,432.0,442.0,0.24333333333333332,0.22033333333333335,0.8233333333333334,0.31654583333333336
727,2012-12-27,1,1,12,0,4,1,2,0.254167,0.226642,0.652917,0.350133,247.0,1867.0,2114.0,Thursday,2012-12,247,1867.0,2115.0,0.25416666666666665,0.22664166666666666,0.6529166666666667,0.35013333333333335
728,2012-12-28,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,644.0,2451.0,3095.0,Friday,2012-12,644,2451.0,3095.0,0.25333333333333335,0.25504583333333336,0.59,0.15547083333333334
729,2012-12-29,1,1,12,0,6,0,2,0.253333,0.2424,0.752917,0.124383,159.0,1182.0,1341.0,Saturday,2012-12,159,1182.0,1341.0,0.25333333333333335,0.24240000000000003,0.7529166666666667,0.12438333333333333
730,2012-12-30,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,364.0,1432.0,1796.0,Sunday,2012-12,364,1432.0,1796.0,0.25583333333333336,0.23170000000000002,0.48333333333333334,0.35075416666666664
731,2012-12-31,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,439.0,2290.0,2729.0,Monday,2012-12,439,2290.0,2730.0,0.21583333333333332,0.22348749999999998,0.5775,0.15484583333333332
